Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
51778,OILES CORPORATION,Japan,CDP Japan,public,,Plastic products,Plastic product manufacturing,Manufacturing,General, 6282 JP, Supply Chain,6282.T,2021,53107446570,,9524000000,59853000000,20217000000,4325000000,JPY,21112000000,-2145000000,8800000000,85530000000,18940000000,6655000000,5147000000,66590000000
51864,UNIVANCE CORPORATION,Japan,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General, 7254 JP, Supply Chain,7254.T,2021,19538997744,,7067949000,49061146000,8808005000,2835168000,JPY,2977187000,0,2745405000,42940722000,24243252000,2745405000,7017415000,18697470000
52121,NATIONAL TYRE SERVICE LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Automobiles,Transportation equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
52246,XIAN OZ TELECOM,China,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
52385,GUANGDONG HONGTU TECHNOLOGY HOLDING,China,,public,,Other vehicle equipment & systems,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
52625,MILLER ENVIRONMENTAL GROUP,United States of America,,public,,Transportation support services,Industrial support services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
21835,Solar Applied Materials Tech,"Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General, 1785 TT, Supply Chain,1785.TW,2021,,,,,,,JPY,,,,,,,,
21858,Formosa Taffeta Co.,China,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI",Textiles,Textiles & fabric goods,Apparel,General, 1434 TT, Investor,1434.TW,2021,48438482125,,3890335000,32799007000,4173570000,2143167000,TWD,3471141000,1552360000,48514913000,81342188000,19098329000,50067273000,14541766000,62243859000
21925,Macronix International,"Taiwan, Greater China",,public, Benchmark,Electronic components,Electrical & electronic equipment,Manufacturing,General, 2337 TT," Investor, Supply Chain",2337.TW,2021,78036029000,,15343315000,50572991000,21049979000,11962952000,TWD,18565221000,0,3641986000,76708148000,29982671000,3641986000,13189157000,46725477000
22082,Berkeley Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, MSCI ACWI, UK",Residential building construction,Construction,Infrastructure,Construction, BKG LN, Investor,BKG.L,2021,5412231055,,513600000,2348000000,664800000,482400000,GBP,928900000,0,190400000,6587700000,3451600000,190400000,665900000,3136100000
22100,Diploma Plc,United Kingdom of Great Britain and Northern Ireland,,public, UK,Industrial machinery distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, DPLM LN, Investor,DPLM.L,2021,4201335739,,149100000,787400000,288400000,69800000,GBP,24800000,0,428600000,994000000,453000000,428600000,254500000,540999999
22249,"CyberAgent, Inc.",Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Marketing,Web & marketing services,Services,General, 4751 JP, Investor,4751.T,2021,967480407498,,114907000000,666460000000,231995000000,66671000000,JPY,181451000000,18969000000,3092000000,382578000000,188435000000,22061000000,42439000000,194143000000
22373,"Interpublic Group of Companies, Inc.",United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI, S&P 500",Marketing,Web & marketing services,Services,General, IPG US," Investor, Supply Chain",IPG,2021,14774025000,55600,1689600000,10240700000,1852900000,952800000,USD,3270000000,0,0,19909200000,16304400000,0,4798600000,3604800000
15535,Ratch Group PCL,Thailand,,public," Benchmark, Climate High Impact Sample, MSCI ACWI",CCGT generation,Thermal power generation,Power generation,Electric utilities, RATCH TB, Investor,RATCH.BK,2021,66849416050,,11382717961,37326777043,4210278969,7818800200,THB,6961494467,2899229053,55081175851,154855305747,77045764500,57980404904,61119245009,77809541247
15653,Remgro,South Africa,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI, South Africa",Asset managers,Financial services,Services,"Food, beverage & tobacco", REM SJ, Investor,REM.JO,2021,74103401383,,8684000000,76737000000,21879000000,3999000000,ZAR,11884000000,5778000000,65885000000,156698000000,40818000000,71663000000,15564000000,115880000000
15913,Rockwell Automation,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, MSCI ACWI, S&P 500",Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, ROK US," Investor, Supply Chain",ROK,2021,40536370000,0,1413200000,6997400000,2897700000,1344300000,USD,662200000,600000,1363500000,10701600000,8007500000,1363500000,4287900000,2694100000
15980,Royal Bank of Canada,Canada,,public," Benchmark, Canada, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI",Asset managers,Financial services,Services,Financial services, RY CN," Investor, Supply Chain",RY.TO,2021,190877589750,,23211000000,49537000000,49537000000,16038000000,CAD,193484000000,37541000000,285378000000,1706323000000,1607561000000,322919000000,305048000000,98762000000
16072,"Ryder System, Inc.",United States of America,,public, Continuity Climate Change,Vehicles & machinery rental & leasing,"Trading, wholesale, distribution, rental & leasing",Retail,General, R US," Investor, Supply Chain",R,2021,4211925710,42800,681500000,9663000000,1801600000,519000000,USD,234000000,0,-1274804000,13834300000,11036400000,-1274804000,6579700000,2797900000
16296,Sanford,New Zealand,,public," Continuity Climate Change, New Zealand",Seafood processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", SAN NZ, Investor,SAN.NZ,2021,449468482,,64825000,489625000,68779000,16263000,NZD,3926000,0,4096000,940357000,306263000,4096000,218909000,634094000
13888,onsemi,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, ON US," Investor, Supply Chain",ON,2021,29429736000,0,1978000000,6739800000,2714300000,1009600000,USD,1352600000,0,0,9626000000,5021600000,0,3074600000,4604400000
13918,OpenText Corporation,Canada,,public," Benchmark, Canada, Continuity Climate Change, MSCI ACWI",Software,IT & software development,Services,General, OTEX CN," Investor, Supply Chain",OTEX.TO,2021,16337604480,,1224717000,3493844000,2431643000,397090000,USD,1693741000,6300000,173205000,10178973000,6146713000,179505000,4474642000,4032260000
14581,Perpetual Limited,Australia,,public," ASX 200, Australia, Continuity Climate Change",Asset managers,Financial services,Services,Financial services, PPT AU, Investor,PPT.AX,2021,2026625193,,179600000,636600000,582500000,74869000,AUD,147100000,163900000,150400000,1616900000,709800000,314300000,249200000,907100000
14709,Koninklijke Philips NV,Netherlands,,public," Benchmark, Benelux, Climate High Impact Sample, Continuity Climate Change, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, PHIA NA," Investor, Supply Chain",PHIA.AS,2021,29123431481,,2020000000,17156000000,7168000000,612000000,EUR,2303000000,2000000,1056000000,30961000000,16487000000,1058000000,6979000000,14474000000
15132,Procter & Gamble Company,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Personal care & household products,Chemicals,Materials,General, PG US," Investor, Supply Chain",PG,2021,405501326449,101000,20852000000,76118000000,39010000000,14306000000,USD,10288000000,0,-6153000000,119307000000,72653000000,-6153000000,31988000000,46930000000
15675,Rentokil Initial,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, Euro, MSCI ACWI, UK",Commercial services,Commercial & consumer services,Services,General, RTO LN," Investor, Supply Chain",RTO.L,2021,10803608515,,656700000,2953900000,714800000,263000000,GBP,596300000,1600000,28300000,4323100000,3059200000,29900000,1932400000,1263900000
14132,Owens Corning,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI",Glass products,Other materials,Materials,General, OC US," Investor, Supply Chain",OC,2021,9004750000,20000,1950000000,8498000000,2217000000,995000000,USD,959000000,11000000,46000000,10015000000,5680000000,46000000,3118000000,4335000000
14901,Ralph Lauren Corporation,United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Apparel stores,Discretionary retail,Retail,General, RL US," Investor, Supply Chain",RL,2021,8427174000,20300,487800000,4400800000,2861400000,-121100000,USD,2579000000,197500000,17700000,7887500000,5283100000,197500000,3230300000,2604400000
15660,"Rengo Co., Ltd.",Japan,,public," Climate High Impact Sample, Continuity Climate Change, Environmental, Japan",Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry, 3941 JP," Investor, Supply Chain",3941.T,2021,215436092040,,82517000000,746926000000,135716000000,28188000000,JPY,60308000000,-23219000000,162585000000,934345000000,580056000000,139366000000,342798000000,354286000000
15921,"ROHM Co., Ltd.",Japan,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6963 JP," Investor, Supply Chain",6963.T,2021,256878832500,,124691000000,452124000000,162321000000,66827000000,JPY,293144000000,49256000000,100460000000,1029132000000,188780000000,87506000000,40536000000,840352000000
15971,Rotork PLC,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Fabricated metal components,Metal products manufacturing,Manufacturing,General, ROR LN," Investor, Supply Chain",ROR.L,2021,3092291358,,137219000,569160000,252108000,80245000,GBP,123474000,0,96997000,676148000,142068000,96997000,9336000,534080000
16130,Sage Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, Euro, MSCI ACWI, UK",Software,IT & software development,Services,General, SGE LN," Investor, Supply Chain",SGE.L,2021,8722098000,,414000000,1846000000,1628000000,285000000,GBP,553000000,0,36000000,3329000000,2218000000,36000000,814000000,1111000000
22507,Hana Financial Group,Republic of Korea,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Asset managers,Financial services,Services,Financial services, 086790 KS, Investor,086790.KS,2021,12260244165800,,5618198000000,10863041000000,10863041000000,3526068000000,KRW,31406596000000,0,103421502000000,502445270000000,83302435000000,103421502000000,83302435000000,35499340000000
22960,bioMérieux,France,,public," Benchmark, Continuity Climate Change, Euro, France, MSCI ACWI",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, BIM FP," Investor, Supply Chain",BIM.PA,2021,14771345823,,988400000,3376200000,1969400000,601100000,EUR,803500000,0,62000000,4605000000,1441400000,62000000,462500000,3163600000
22996,Petropavlovsk Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Precious metals & minerals mining,Metallic mineral mining,Materials,Metals & mining, POG LN, Investor,POG.L,2021,,,,,,,EUR,,,,,,,,
23110,Koninklijke DSM,Netherlands,,public," Benchmark, Benelux, Climate High Impact Sample, Continuity Climate Change, Environmental, Euro, FTSE All-World, MSCI ACWI",Specialty chemicals,Chemicals,Materials,Chemicals, DSM NA," Investor, Supply Chain",DSM.AS,2021,34184304000,,1710000000,9204000000,3164000000,747000000,EUR,1561000000,489000000,-230000000,16013000000,6616000000,259000000,3093000000,9397000000
23130,Vaisala Oyj,Finland,,public," Continuity Climate Change, Nordic",Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, VAIAS FH, Investor,VAIAS.HE,2021,1924183300,,78200000,437900000,241900000,39000000,EUR,77900000,-800000,2200000,408000000,177700000,1400000,50200000,230300000
23143,Oriola Oyj,Finland,,public, Continuity Climate Change,Pharma & health care supplies wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, OKDBV FH," Investor, Supply Chain",OKDBV.HE,2021,364509479,,63500000,1882400000,384000000,11300000,EUR,109100000,0,34200000,1093200000,876400000,34200000,193900000,216800000
28584,Unipart,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Transportation equipment wholesale & dealing,"Trading, wholesale, distribution, rental & leasing",Retail,General, 0891909D BB," Investor, Supply Chain",0891909D.BR,2021,,,,,,,EUR,,,,,,,,
15867,Robertet SA,France,,public," Continuity Climate Change, France",Specialty chemicals,Chemicals,Materials,Chemicals, RBT FP," Investor, Supply Chain",RBT.PA,2021,2257125000,,114352000,606085000,101893000,71711000,EUR,190002000,7000,17479000,783291000,237389000,17486000,112732000,545902000
16169,Salzgitter AG,Germany,,public," Climate High Impact Sample, Continuity Climate Change, DACH, Environmental",Iron & steel,"Metal smelting, refining & forming",Materials,Steel, SZG GR," Investor, Supply Chain",SZG.DE,2021,1724303124,,1100500000,9767400000,3544200000,581100000,EUR,741800000,49700000,1305100000,10254900000,6897900000,1354800000,1514700000,3357000000
16700,Severstal,Russian Federation,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Environmental, MSCI ACWI, Russia",Iron & steel,"Metal smelting, refining & forming",Materials,Steel, CHMF RM," Investor, Supply Chain",CHMF,2021,,,,,,,EUR,,,,,,,,
16716,Ses,Luxembourg,,public," Benchmark, Continuity Climate Change, France, MSCI ACWI",Media,"Media, telecommunications & data center services",Services,General, SESG FP," Investor, Supply Chain",SESG.PA,2021,3699461540,,1731000000,1750000000,1431000000,453000000,EUR,1049000000,-121000000,147000000,13081000000,7348000000,26000000,3614000000,5733000000
16891,Shinhan Financial Group,Republic of Korea,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Emerging Markets, Fixed Income, Korea, MSCI ACWI",Banks,Financial services,Services,Financial services, 055550 KS," Investor, Supply Chain",055550.KS,2021,19010629833600,,6392982000000,21855989000000,21855989000000,4019254000000,KRW,29531048000000,64838323000000,180085903000000,648152185000000,598613763000000,244924226000000,113133573000000,49538422000000
17279,Snam S.P.A,Italy,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Euro, Italy, MSCI ACWI",Gas utilities,Energy utility networks,Infrastructure,General, SRG IM, Investor,SRG.MI,2021,17340073361,,2224000000,3285000000,1784000000,1496000000,EUR,1337000000,0,2957000000,27356000000,20116000000,2957000000,15358000000,7240000000
17334,Meliá Hotels International S.A.,Spain,,public," Continuity Climate Change, Spain",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,Real estate, MEL SM," Investor, Supply Chain",MEL.MC,2021,1321178161,,46440000,827208000,735618000,-197860000,EUR,97858000,2702000,206826000,4212858000,3887203000,209528000,2980176000,325655000
